,price_sq,lat,lon,area,floor,kitchen_area,balconies,renovation,is_apartment,rooms,ceiling_height,house_floors,lifts,freight_lifts,time_on_foot_to_subway,build_year,bathroom_type,house_wall_type
15799,254000.0,55.7306875653521,37.8516446071308,26.09,3.0,0.0,,Евро,False,,,9.0,,,3.0,2025.0,,
15800,254000.0,55.7306875653521,37.8516446071308,29.01,3.0,0.0,,Евро,False,,,9.0,,,3.0,2025.0,,
15802,254000.0,55.7306875653521,37.8516446071308,34.4,3.0,0.0,,Евро,False,,,9.0,,,3.0,2025.0,,
15804,254000.00000000003,55.7306875653521,37.8516446071308,26.83,3.0,0.0,,Евро,False,,,9.0,,,3.0,2025.0,,
15805,254000.0,55.7306875653521,37.8516446071308,27.57,3.0,0.0,,Евро,False,,,9.0,,,3.0,2025.0,,
15823,256000.0,55.7306875653521,37.8516446071308,27.57,4.0,0.0,,Евро,False,,,9.0,,,3.0,2025.0,,
15824,258000.0,55.7306875653521,37.8516446071308,22.75,5.0,0.0,,Без ремонта,False,,,9.0,,,3.0,2025.0,,
15825,262000.0,55.7306875653521,37.8516446071308,24.92,5.0,0.0,,Евро,False,,,9.0,,,3.0,2025.0,,
15826,258000.0,55.7306875653521,37.8516446071308,25.05,4.0,0.0,,Евро,False,,,9.0,,,3.0,2025.0,,
15827,262000.0,55.7306875653521,37.8516446071308,24.92,5.0,0.0,,Дизайнерский,False,,,9.0,,,3.0,2025.0,,
15828,258000.0,55.7306875653521,37.8516446071308,25.21,4.0,0.0,,Евро,False,,,9.0,,,3.0,2025.0,,
15829,258000.0,55.7306875653521,37.8516446071308,25.02,4.0,0.0,,Евро,False,,,9.0,,,3.0,2025.0,,
15830,290038.1315538608,55.7306875653521,37.8516446071308,41.96,4.0,0.0,,Евро,False,,,9.0,,,3.0,2025.0,,
15831,256000.00000000003,55.7306875653521,37.8516446071308,22.15,4.0,0.0,,Без ремонта,False,,,9.0,,,3.0,2025.0,,
15832,256000.0,55.7306875653521,37.8516446071308,22.19,4.0,0.0,,Без ремонта,False,,,9.0,,,3.0,2025.0,,
15840,260000.0,55.7306875653521,37.8516446071308,25.21,5.0,0.0,,Дизайнерский,False,,,9.0,,,3.0,2025.0,,
15844,291000.0,55.7306875653521,37.8516446071308,41.96,5.0,0.0,,Косметический,False,,,9.0,,,3.0,2025.0,,
15845,291000.2525890376,55.7306875653521,37.8516446071308,39.59,5.0,0.0,,Дизайнерский,False,,,9.0,,,3.0,2025.0,,
15846,258000.00000000003,55.7306875653521,37.8516446071308,22.15,5.0,0.0,,Дизайнерский,False,,,9.0,,,3.0,2025.0,,
15847,258000.00000000003,55.7306875653521,37.8516446071308,23.4,5.0,0.0,,Без ремонта,False,,,9.0,,,3.0,2025.0,,
15848,260000.0,55.7306875653521,37.8516446071308,22.75,6.0,0.0,,Косметический,False,,,9.0,,,3.0,2025.0,,
15856,254000.0,55.784244999269,49.21331658745041,36.88,8.0,8.9,,Дизайнерский,False,1.0,,10.0,,5.0,5.0,2024.0,,
15859,250000.0,55.784244999269,49.21331658745041,38.33,10.0,10.1,,Дизайнерский,False,1.0,,10.0,,5.0,5.0,2024.0,,
15861,256000.00000000003,55.784244999269,49.21331658745041,37.41,10.0,10.1,,Дизайнерский,False,1.0,,10.0,,5.0,5.0,2024.0,,
15862,291843.35245697177,55.7306875653521,37.8516446071308,40.09,6.0,0.0,,Дизайнерский,False,,,9.0,,,3.0,2025.0,,
15865,254000.0,55.784244999269,49.21331658745041,36.88,8.0,8.9,,Дизайнерский,False,1.0,,10.0,,5.0,5.0,2024.0,,
15866,253000.0,55.784244999269,49.21331658745041,36.88,6.0,8.9,,Дизайнерский,False,1.0,,10.0,,5.0,5.0,2024.0,,
15867,253000.0,55.784244999269,49.21331658745041,36.88,4.0,8.9,,Дизайнерский,False,1.0,,10.0,,5.0,5.0,2024.0,,
15868,260000.0,55.7306875653521,37.8516446071308,22.35,6.0,0.0,,Дизайнерский,False,,,9.0,,,3.0,2025.0,,
15871,253000.0,55.784244999269,49.21331658745041,35.71,6.0,9.4,,Косметический,False,1.0,,10.0,,5.0,5.0,2024.0,,
15872,260000.0,55.7306875653521,37.8516446071308,25.02,6.0,0.0,,Без ремонта,False,,,9.0,,,3.0,2025.0,,
15876,291576.6738660907,55.7306875653521,37.8516446071308,37.04,6.0,0.0,,Дизайнерский,False,,,9.0,,,3.0,2025.0,,
15877,254000.0,55.784244999269,49.21331658745041,36.88,5.0,8.9,,Дизайнерский,False,1.0,,10.0,,5.0,5.0,2024.0,,
15878,253000.00000000003,55.784244999269,49.21331658745041,35.98,7.0,8.4,,Косметический,False,1.0,,10.0,,5.0,5.0,2024.0,,
15880,254000.0,55.784244999269,49.21331658745041,36.88,6.0,8.9,,Дизайнерский,False,1.0,,10.0,,5.0,5.0,2024.0,,
15884,291646.6634661546,55.7306875653521,37.8516446071308,41.66,6.0,0.0,,Дизайнерский,False,,,9.0,,,3.0,2025.0,,
15922,293000.0,55.7306875653521,37.8516446071308,41.96,7.0,0.0,,Дизайнерский,False,,,9.0,,,3.0,2025.0,,
15924,260000.0,55.7841921431468,49.2107983809194,32.97,14.0,8.9,1.0,Дизайнерский,False,1.0,,17.0,,4.0,4.0,2024.0,,
15925,259000.0,55.7841921431468,49.2107983809194,32.97,13.0,8.9,1.0,Дизайнерский,False,1.0,,17.0,,4.0,4.0,2024.0,,
15926,262000.0,55.7306875653521,37.8516446071308,25.02,7.0,0.0,,Дизайнерский,False,,,9.0,,,3.0,2025.0,,
15931,258000.0,55.7841921431468,49.2107983809194,32.68,12.0,8.4,1.0,Дизайнерский,False,1.0,,17.0,,4.0,4.0,2024.0,,
15934,262000.0,55.7306875653521,37.8516446071308,22.05,7.0,0.0,,Дизайнерский,False,,,9.0,,,3.0,2025.0,,
15937,259000.0,55.7841921431468,49.2107983809194,32.68,13.0,8.4,1.0,Дизайнерский,False,1.0,,17.0,,4.0,4.0,2024.0,,
15940,262000.00000000003,55.7306875653521,37.8516446071308,22.15,7.0,0.0,,Дизайнерский,False,,,9.0,,,3.0,2025.0,,
15943,260000.0,55.7841921431468,49.2107983809194,32.68,14.0,8.4,1.0,Дизайнерский,False,1.0,,17.0,,4.0,4.0,2024.0,,
15947,260000.0,55.7841921431468,49.2107983809194,32.68,14.0,8.4,1.0,Дизайнерский,False,1.0,,17.0,,4.0,4.0,2024.0,,
15951,296000.0,55.7306875653521,37.8516446071308,45.45,7.0,0.0,,Дизайнерский,False,,,9.0,,,3.0,2025.0,,
15954,261000.0,55.7841921431468,49.2107983809194,32.68,15.0,8.4,1.0,Дизайнерский,False,1.0,,17.0,,4.0,4.0,2024.0,,
15957,262000.0,55.7841921431468,49.2107983809194,32.68,16.0,8.4,1.0,Дизайнерский,False,1.0,,17.0,,4.0,4.0,2024.0,,
15958,258000.0,55.7841921431468,49.2107983809194,32.68,12.0,8.4,1.0,Без ремонта,False,1.0,,17.0,,4.0,4.0,2024.0,,
15959,262000.0,55.7841921431468,49.2107983809194,32.68,16.0,8.4,1.0,Дизайнерский,False,1.0,,17.0,,4.0,4.0,2024.0,,
15961,263000.0,55.7841921431468,49.2107983809194,32.68,17.0,8.4,1.0,Дизайнерский,False,1.0,,17.0,,4.0,4.0,2024.0,,
15962,266000.0,55.7306875653521,37.8516446071308,24.92,8.0,0.0,,Косметический,False,,,9.0,,,3.0,2025.0,,
15963,260697.5907946782,55.7306875653521,37.8516446071308,27.81,7.0,0.0,,Дизайнерский,False,,,9.0,,,3.0,2025.0,,
15964,260000.0,55.7841921431468,49.2107983809194,32.68,14.0,8.4,1.0,Косметический,False,1.0,,17.0,,4.0,4.0,2024.0,,
15965,262000.0,55.7841921431468,49.2107983809194,32.68,16.0,8.4,1.0,Косметический,False,1.0,,17.0,,4.0,4.0,2024.0,,
15968,263000.0,55.7841921431468,49.2107983809194,32.68,17.0,8.4,1.0,Дизайнерский,False,1.0,,17.0,,4.0,4.0,2024.0,,
15973,294456.4729358942,55.7306875653521,37.8516446071308,40.09,8.0,0.0,,Без ремонта,False,,,9.0,,,3.0,2025.0,,
15975,262000.0,55.78351500722186,49.210937855788245,32.97,17.0,8.9,,Без ремонта,False,1.0,,17.0,,2.0,4.0,2024.0,,
15977,260000.0,55.78351500722186,49.210937855788245,32.97,16.0,8.9,,Косметический,False,1.0,,17.0,,2.0,4.0,2024.0,,
15979,257000.0,55.78351500722186,49.210937855788245,32.68,13.0,8.4,,Косметический,False,1.0,,17.0,,2.0,4.0,2024.0,,
15980,260000.0,55.78351500722186,49.210937855788245,32.68,16.0,8.4,,Косметический,False,1.0,,17.0,,2.0,4.0,2024.0,,
15981,260000.0,55.78351500722186,49.210937855788245,32.68,16.0,8.4,,Косметический,False,1.0,,17.0,,2.0,4.0,2024.0,,
16001,266000.0,55.7306875653521,37.8516446071308,22.75,9.0,0.0,,Без ремонта,False,,,9.0,,,3.0,2025.0,,
16003,268000.0,55.7306875653521,37.8516446071308,24.92,9.0,0.0,,Косметический,False,,,9.0,,,3.0,2025.0,,
16004,252000.0,55.7835799106656,49.21341174100753,37.18,16.0,9.0,,Косметический,False,1.0,,17.0,,5.0,4.0,2024.0,,
16006,262000.0,55.7835799106656,49.21341174100753,33.14,17.0,8.9,,Косметический,False,1.0,,17.0,,5.0,4.0,2024.0,,
16008,255000.0,55.7835799106656,49.21341174100753,37.18,17.0,9.0,,Косметический,False,1.0,,17.0,,5.0,4.0,2024.0,,
16011,251000.0,55.7835799106656,49.21341174100753,37.18,15.0,9.0,,Без ремонта,False,1.0,,17.0,,5.0,4.0,2024.0,,
16013,260000.0,55.7835799106656,49.21341174100753,33.14,16.0,8.9,,Без ремонта,False,1.0,,17.0,,5.0,4.0,2024.0,,
16015,268000.0,55.7306875653521,37.8516446071308,24.92,9.0,0.0,,Без ремонта,False,,,9.0,,,3.0,2025.0,,
16016,266000.0,55.7306875653521,37.8516446071308,22.24,9.0,0.0,,Дизайнерский,False,,,9.0,,,3.0,2025.0,,
16023,294445.27736131934,55.7306875653521,37.8516446071308,40.02,9.0,0.0,,Дизайнерский,False,,,9.0,,,3.0,2025.0,,
16030,294013.6398080323,55.7306875653521,37.8516446071308,39.59,8.0,0.0,,Евро,False,,,9.0,,,3.0,2025.0,,
16038,260000.0,55.7835799106656,49.21341174100753,33.14,13.0,8.9,,Евро,False,1.0,,17.0,,5.0,4.0,2024.0,,
16042,260000.0,55.7835799106656,49.21341174100753,33.14,13.0,8.9,,Евро,False,1.0,,17.0,,5.0,4.0,2024.0,,
16045,260000.0,55.7835799106656,49.21341174100753,33.14,14.0,8.9,,Евро,False,1.0,,17.0,,5.0,4.0,2024.0,,
16047,264000.0,55.7306875653521,37.8516446071308,22.15,8.0,0.0,,Евро,False,,,9.0,,,3.0,2025.0,,
16048,260000.0,55.7835799106656,49.21341174100753,33.14,14.0,8.9,,Евро,False,1.0,,17.0,,5.0,4.0,2024.0,,
16050,260000.0,55.7835799106656,49.21341174100753,33.14,16.0,8.9,,Евро,False,1.0,,17.0,,5.0,4.0,2024.0,,
16051,264000.0,55.7306875653521,37.8516446071308,22.19,8.0,0.0,,Евро,False,,,9.0,,,3.0,2025.0,,
16052,260000.0,55.7835799106656,49.21341174100753,33.14,16.0,8.9,,Евро,False,1.0,,17.0,,5.0,4.0,2024.0,,
16053,262000.0,55.7835799106656,49.21341174100753,33.14,17.0,8.9,,Евро,False,1.0,,17.0,,5.0,4.0,2024.0,,
16054,264000.0,55.7306875653521,37.8516446071308,23.4,8.0,0.0,,Евро,False,,,9.0,,,3.0,2025.0,,
16056,260000.0,55.7835799106656,49.21341174100753,33.14,13.0,8.9,,Евро,False,1.0,,17.0,,5.0,4.0,2024.0,,
16057,260000.0,55.7835799106656,49.21341174100753,33.14,16.0,8.9,,Евро,False,1.0,,17.0,,5.0,4.0,2024.0,,
16058,230000.00000000003,55.7835799106656,49.21341174100753,49.23,3.0,9.0,,Евро,False,1.0,,17.0,,5.0,4.0,2024.0,,
16059,266000.0,55.7306875653521,37.8516446071308,25.02,9.0,0.0,,Без ремонта,False,,,9.0,,,3.0,2025.0,,
16060,266000.0,55.7306875653521,37.8516446071308,22.15,9.0,0.0,,Без ремонта,False,,,9.0,,,3.0,2025.0,,
16061,266000.0,55.7306875653521,37.8516446071308,22.19,9.0,0.0,,Без ремонта,False,,,9.0,,,3.0,2025.0,,
16062,268000.0,55.7306875653521,37.8516446071308,24.71,9.0,0.0,,Евро,False,,,9.0,,,3.0,2025.0,,
16063,268000.0,55.7306875653521,37.8516446071308,24.71,9.0,0.0,,Евро,False,,,9.0,,,3.0,2025.0,,
16064,266000.0,55.7306875653521,37.8516446071308,23.4,9.0,0.0,,Дизайнерский,False,,,9.0,,,3.0,2025.0,,
16067,266000.0,55.7306875653521,37.8516446071308,22.15,9.0,0.0,,Евро,False,,,9.0,,,3.0,2025.0,,
16068,300000.0,55.7306875653521,37.8516446071308,45.45,9.0,0.0,,Евро,False,,,9.0,,,3.0,2025.0,,
16086,186530.0,55.7641128470376,49.1981934364913,38.0,2.0,0.0,,Без ремонта,False,1.0,,17.0,,3.0,3.0,2027.0,,
16088,172550.9090909091,55.7641128470376,49.1981934364913,55.0,9.0,0.0,,Евро,False,2.0,,17.0,,3.0,3.0,2027.0,,
16089,172662.58620689655,55.7641128470376,49.1981934364913,58.0,9.0,0.0,,Евро,False,2.0,,17.0,,3.0,3.0,2027.0,,
16090,196777.36842105264,55.7641128470376,49.1981934364913,38.0,9.0,0.0,,Евро,False,1.0,,17.0,,3.0,3.0,2027.0,,
16091,196401.21951219512,55.7641128470376,49.1981934364913,41.0,9.0,0.0,,Евро,False,1.0,,17.0,,3.0,3.0,2027.0,,
16092,196777.36842105264,55.7641128470376,49.1981934364913,38.0,9.0,0.0,,Евро,False,1.0,,17.0,,3.0,3.0,2027.0,,
16093,212608.24204486172,55.76483709742232,49.1884128545223,38.34,5.0,0.0,,Косметический,False,1.0,,10.0,,4.0,2.0,2025.0,,
16094,212609.60334029223,55.76483709742232,49.1884128545223,38.32,5.0,0.0,,Косметический,False,1.0,,10.0,,4.0,2.0,2025.0,,
16095,214608.24204486172,55.76483709742232,49.1884128545223,38.34,8.0,0.0,,Косметический,False,1.0,,10.0,,4.0,2.0,2025.0,,
16096,190094.24083769636,55.76483709742232,49.1884128545223,47.75,5.0,0.0,,Косметический,False,1.0,,10.0,,4.0,2.0,2025.0,,
16097,233381.80588434223,55.76483709742232,49.1884128545223,29.57,5.0,0.0,,Косметический,False,1.0,,10.0,,4.0,2.0,2025.0,,
16101,248479.24170616112,59.8414847874383,30.154253944427,21.1,6.0,0.0,,Дизайнерский,False,,,9.0,,3.0,10.0,2026.0,,
16104,227260.3720744149,59.8414847874383,30.154253944427,49.99,6.0,10.7,,Евро,False,2.0,,9.0,,3.0,10.0,2026.0,,
16110,253059.47867298577,59.8414847874383,30.154253944427,21.1,7.0,0.0,,Косметический,False,,,9.0,,3.0,10.0,2026.0,,
16124,257638.80666049957,59.8414847874383,30.154253944427,21.62,9.0,0.0,,Косметический,False,,,9.0,,3.0,10.0,2026.0,,
16125,235650.8280982296,59.8414847874383,30.154253944427,52.53,9.0,11.7,,Без ремонта,False,2.0,,9.0,,3.0,10.0,2026.0,,
16133,257638.78172588837,59.8414847874383,30.154253944427,19.7,9.0,0.0,,Евро,False,,,9.0,,3.0,10.0,2026.0,,
16140,422932.33082706766,55.676478,37.573842,53.2,15.0,10.5,1.0,Без ремонта,False,2.0,,18.0,1.0,2.0,4.0,,,
16142,199999.96,60.036623,30.210765,25.0,5.0,0.0,1.0,Дизайнерский,False,,,24.0,1.0,1.0,8.0,2022.0,,
16144,363157.8947368421,55.845926,37.576151,19.0,4.0,2.0,,Дизайнерский,True,,,6.0,2.0,1.0,,,,
16146,296127.562642369,55.761766,37.775972,43.9,3.0,10.0,1.0,Без ремонта,False,1.0,,6.0,1.0,0.0,5.0,1951.0,,
16147,203333.3333333333,55.793313,37.820196,30.0,6.0,2.0,0.0,Дизайнерский,True,,,6.0,,,,,,
16148,234740.33653846156,59.8414847874383,30.154253944427,20.8,2.0,0.0,,Дизайнерский,False,,,9.0,,3.0,10.0,2026.0,,
16158,239407.087628866,59.8414847874383,30.154253944427,23.28,3.0,0.0,,Без ремонта,False,,,9.0,,3.0,10.0,2026.0,,
16159,239407.08598726115,59.8414847874383,30.154253944427,25.12,4.0,0.0,,Косметический,False,,,9.0,,3.0,10.0,2026.0,,
16160,235312.3085050185,59.8414847874383,30.154253944427,37.86,4.0,10.4,,Косметический,False,1.0,,9.0,,3.0,10.0,2026.0,,
16161,243898.98795180724,59.8414847874383,30.154253944427,20.75,3.0,0.0,,Косметический,False,,,9.0,,3.0,10.0,2026.0,,
16162,235312.2909944265,59.8414847874383,30.154253944427,34.09,4.0,10.1,,Евро,False,1.0,,9.0,,3.0,10.0,2026.0,,
16163,225225.5295007564,59.8414847874383,30.154253944427,52.88,3.0,15.2,,Косметический,False,2.0,,9.0,,3.0,10.0,2026.0,,
16164,239407.087628866,59.8414847874383,30.154253944427,23.28,4.0,0.0,,Дизайнерский,False,,,9.0,,3.0,10.0,2026.0,,
16166,211785.1698746932,59.8414847874383,30.154253944427,77.41,3.0,14.0,,Косметический,False,3.0,,9.0,,3.0,10.0,2026.0,,
16167,225225.53793884485,59.8414847874383,30.154253944427,52.98,4.0,15.2,,Без ремонта,False,2.0,,9.0,,3.0,10.0,2026.0,,
16169,253059.4698795181,59.8414847874383,30.154253944427,20.75,7.0,0.0,,Дизайнерский,False,,,9.0,,3.0,10.0,2026.0,,
16181,248479.22891566265,59.8414847874383,30.154253944427,20.75,6.0,0.0,,Евро,False,,,9.0,,3.0,10.0,2026.0,,
16182,229462.6085315213,59.8414847874383,30.154253944427,52.98,6.0,15.2,,Евро,False,2.0,,9.0,,3.0,10.0,2026.0,,
16183,244138.0084521923,59.8414847874383,30.154253944427,37.86,7.0,10.4,,Евро,False,1.0,,9.0,,3.0,10.0,2026.0,,
16184,248391.8391719745,59.8414847874383,30.154253944427,25.12,7.0,0.0,,Евро,False,,,9.0,,3.0,10.0,2026.0,,
16185,244138.017013787,59.8414847874383,30.154253944427,34.09,7.0,10.1,,Евро,False,1.0,,9.0,,3.0,10.0,2026.0,,
16187,248391.8384879725,59.8414847874383,30.154253944427,23.28,7.0,0.0,,Евро,False,,,9.0,,3.0,10.0,2026.0,,
16213,143289.8086124402,55.842469,49.095068,20.9,5.0,5.0,,Без ремонта,,1.0,,5.0,,,,1958.0,,
16215,237030.0298804781,59.8414847874383,30.154253944427,20.08,2.0,0.0,,Без ремонта,False,,,9.0,,3.0,10.0,2026.0,,
16217,237584.3079399141,59.8414847874383,30.154253944427,37.28,4.0,14.3,,Евро,False,1.0,,9.0,,3.0,10.0,2026.0,,
16218,243898.98195279963,59.8414847874383,30.154253944427,21.61,4.0,0.0,,Евро,False,,,9.0,,3.0,10.0,2026.0,,
16219,159763.31360946747,55.76052,49.236795,84.5,1.0,18.0,,Без ремонта,,3.0,,10.0,,,,2009.0,,
16221,235225.8006584855,59.8414847874383,30.154253944427,33.41,2.0,11.8,,Без ремонта,False,1.0,,9.0,,3.0,10.0,2026.0,,
16222,235225.8113436457,59.8414847874383,30.154253944427,32.97,2.0,12.9,,Без ремонта,False,1.0,,9.0,,3.0,10.0,2026.0,,
16223,237584.2909708463,59.8414847874383,30.154253944427,35.33,3.0,14.2,,Без ремонта,False,1.0,,9.0,,3.0,10.0,2026.0,,
16224,239407.10272873196,59.8414847874383,30.154253944427,24.92,3.0,0.0,,Без ремонта,False,,,9.0,,3.0,10.0,2026.0,,
16225,237584.3079399141,59.8414847874383,30.154253944427,37.28,3.0,14.3,,Без ремонта,False,1.0,,9.0,,3.0,10.0,2026.0,,
16226,243898.98195279963,59.8414847874383,30.154253944427,21.61,3.0,0.0,,Без ремонта,False,,,9.0,,3.0,10.0,2026.0,,
16227,239407.0702794242,59.8414847874383,30.154253944427,23.62,3.0,0.0,,Без ремонта,False,,,9.0,,3.0,10.0,2026.0,,
16228,237584.2953718149,59.8414847874383,30.154253944427,38.46,3.0,13.5,,Без ремонта,False,1.0,,9.0,,3.0,10.0,2026.0,,
16229,237584.28252372972,59.8414847874383,30.154253944427,35.82,3.0,12.9,,Без ремонта,False,1.0,,9.0,,3.0,10.0,2026.0,,
16230,235312.31679094883,59.8414847874383,30.154253944427,38.89,3.0,11.8,,Без ремонта,False,1.0,,9.0,,3.0,10.0,2026.0,,
16232,242041.77777777775,59.8414847874383,30.154253944427,38.25,5.0,13.5,,Без ремонта,False,1.0,,9.0,,3.0,10.0,2026.0,,
16233,239725.14785291848,59.8414847874383,30.154253944427,38.89,5.0,11.8,,Косметический,False,1.0,,9.0,,3.0,10.0,2026.0,,
16249,248391.81380417332,59.8414847874383,30.154253944427,24.92,8.0,0.0,,Дизайнерский,False,,,9.0,,3.0,10.0,2026.0,,
16252,253059.5094863489,59.8414847874383,30.154253944427,21.61,8.0,0.0,,Без ремонта,False,,,9.0,,3.0,10.0,2026.0,,
16254,248391.8289585097,59.8414847874383,30.154253944427,23.62,8.0,0.0,,Без ремонта,False,,,9.0,,3.0,10.0,2026.0,,
16256,246499.2679738562,59.8414847874383,30.154253944427,38.25,8.0,13.5,,Косметический,False,1.0,,9.0,,3.0,10.0,2026.0,,
16257,246499.276169265,59.8414847874383,30.154253944427,35.92,8.0,13.0,,Косметический,False,1.0,,9.0,,3.0,10.0,2026.0,,
16259,244138.0046284392,59.8414847874383,30.154253944427,38.89,8.0,11.8,,Дизайнерский,False,1.0,,9.0,,3.0,10.0,2026.0,,
16270,252885.56308213377,59.8414847874383,30.154253944427,23.62,9.0,0.0,,Косметический,False,,,9.0,,3.0,10.0,2026.0,,
16274,242041.7901772741,59.8414847874383,30.154253944427,34.41,6.0,12.9,,Дизайнерский,False,1.0,,9.0,,3.0,10.0,2026.0,,
16275,242041.7901772741,59.8414847874383,30.154253944427,34.41,5.0,12.9,,Дизайнерский,False,1.0,,9.0,,3.0,10.0,2026.0,,
16276,237584.30688753276,59.8414847874383,30.154253944427,34.41,4.0,12.9,,Дизайнерский,False,1.0,,9.0,,3.0,10.0,2026.0,,
16277,257638.78968253967,59.8414847874383,30.154253944427,20.16,9.0,0.0,,Дизайнерский,False,,,9.0,,3.0,10.0,2026.0,,
16278,250955.84489102743,59.8414847874383,30.154253944427,35.33,9.0,14.2,,Дизайнерский,False,1.0,,9.0,,3.0,10.0,2026.0,,
16279,252885.59390048156,59.8414847874383,30.154253944427,24.92,9.0,0.0,,Дизайнерский,False,,,9.0,,3.0,10.0,2026.0,,
16280,250955.84763948497,59.8414847874383,30.154253944427,37.28,9.0,14.3,,Дизайнерский,False,1.0,,9.0,,3.0,10.0,2026.0,,
16284,250955.8431372549,59.8414847874383,30.154253944427,38.25,9.0,13.5,,Дизайнерский,False,1.0,,9.0,,3.0,10.0,2026.0,,
16286,250955.84632516705,59.8414847874383,30.154253944427,35.92,9.0,13.0,,Дизайнерский,False,1.0,,9.0,,3.0,10.0,2026.0,,
16287,248550.8614039599,59.8414847874383,30.154253944427,38.89,9.0,11.8,,Дизайнерский,False,1.0,,9.0,,3.0,10.0,2026.0,,
16298,229462.6085315213,59.8414847874383,30.154253944427,52.98,5.0,15.2,,Без ремонта,False,2.0,,9.0,,3.0,10.0,2026.0,,
16299,234740.33653846156,59.8414847874383,30.154253944427,20.8,2.0,0.0,,Евро,False,,,9.0,,3.0,10.0,2026.0,,
16300,243898.9769820972,59.8414847874383,30.154253944427,23.46,5.0,0.0,,Евро,False,,,9.0,,3.0,10.0,2026.0,,
16301,239725.14602803736,59.8414847874383,30.154253944427,34.24,5.0,10.1,,Дизайнерский,False,1.0,,9.0,,3.0,10.0,2026.0,,
16302,243899.00793650796,59.8414847874383,30.154253944427,25.2,5.0,0.0,,Дизайнерский,False,,,9.0,,3.0,10.0,2026.0,,
16303,211785.1698746932,59.8414847874383,30.154253944427,77.41,3.0,14.0,,Евро,False,3.0,,9.0,,3.0,10.0,2026.0,,
16304,225225.5295007564,59.8414847874383,30.154253944427,52.88,3.0,15.2,,Евро,False,2.0,,9.0,,3.0,10.0,2026.0,,
16305,243898.99521531104,59.8414847874383,30.154253944427,20.9,3.0,0.0,,Евро,False,,,9.0,,3.0,10.0,2026.0,,
16316,248391.81585677748,59.8414847874383,30.154253944427,23.46,8.0,0.0,,Дизайнерский,False,,,9.0,,3.0,10.0,2026.0,,
16317,253059.50215414076,59.8414847874383,30.154253944427,20.89,8.0,0.0,,Дизайнерский,False,,,9.0,,3.0,10.0,2026.0,,
16318,233699.69799924505,59.8414847874383,30.154253944427,52.98,8.0,15.2,,Без ремонта,False,2.0,,9.0,,3.0,10.0,2026.0,,
16319,183566.43356643355,59.836753,30.33449,114.4,6.0,9.6,3.0,Дизайнерский,False,4.0,,7.0,1.0,,13.0,1956.0,,
16320,239725.1452720549,59.8414847874383,30.154253944427,37.86,5.0,10.4,,Дизайнерский,False,1.0,,9.0,,3.0,10.0,2026.0,,
16321,229462.6085315213,59.8414847874383,30.154253944427,52.98,6.0,15.2,,Дизайнерский,False,2.0,,9.0,,3.0,10.0,2026.0,,
16322,248479.2245093346,59.8414847874383,30.154253944427,20.89,6.0,0.0,,Дизайнерский,False,,,9.0,,3.0,10.0,2026.0,,
16324,243898.9769820972,59.8414847874383,30.154253944427,23.46,6.0,0.0,,Дизайнерский,False,,,9.0,,3.0,10.0,2026.0,,
16325,239725.14602803736,59.8414847874383,30.154253944427,34.24,6.0,10.1,,Дизайнерский,False,1.0,,9.0,,3.0,10.0,2026.0,,
